Id,cateId,picS,picB,name,describe,price,originPrice,author,brand,publishDate,sellerId,isPChome,isNC17,couponActid,BU
DEBAO2-A900BPIX3,DEBAO2,/items/DEBAO2A900BPIX3/000001_1630047635.jpg,/items/DEBAO2A900BPIX3/000001_1630047635.jpg,【現貨】免安裝5層木頭鞋架 免組裝 鞋櫃 收納架 鞋子收納 通風鞋架,"方便收納，輕松展開  租屋族的最愛\r\n不費力免安裝使用!!
女生大約可以放20雙
男生大約可以放16雙",999,999,,,,,1,0,"['C029577', 'C030120', 'C030628', 'C030293', 'C030323', 'C030625', 'C030626', 'C030627', 'C030324', 'C030640', 'C030639', 'C030638', 'C030641', 'C030295', 'C029902', 'C030114', 'C029901', 'C030647', 'C030325', 'C030645', 'C030644', 'C030298', 'C030646', 'C030651', 'C030652', 'C030326', 'C030653', 'C030300', 'C030650', 'C030658', 'C030302', 'C030327', 'C030656', 'C030657', 'C030659', 'C030328', 'C030305', 'C030189', 'C030307', 'C030329', 'C030308', 'C030330', 'C030309', 'C030331', 'C030484', 'C030485', 'C030483', 'C030332', 'C030310', 'C030311', 'C030333', 'C030312', 'C030334', 'C030335', 'C030313', 'C030336', 'C030314', 'C030340', 'C030318', 'C030341', 'C030319', 'C030486', 'C030487', 'C030488', 'C030315', 'C030337', 'C030316', 'C030338', 'C030339', 'C030317', 'C030490', 'C030491', 'C030489', 'C030495', 'C030493', 'C030492']",ec
DEBAK9-A900BZMGR,DEBAK9,/items/DEBAK9A900BZMGR/000001_1637136658.jpg,/items/DEBAK9A900BZMGR/000001_1637136658.jpg,【置物籃-4格】收納置物籃 鐵網置物架 置物架 收納籃 鞋櫃 寵物圍欄 DIY寵物柵欄 鐵柵欄,"【Finger pop指選好物】鐵網置物架-4格\r\n自由組裝多種功能
簡約無印風設計、高質感收納擺設
組合式抽屜
▃▅參考其他選擇▅▃
→點我購買【1格】 
→點我購買【2格】 
→點我購買【3格】 
→點我購買【4格】 
→點我購買【8格】 
→點我購買【16格】",949,949,,,,,1,0,[],ec
DEDB8L-A900B6RHB,DEBAON,/items/DEDB8LA900B6RHB/000001_1615519232.jpg,/items/DEDB8LA900B6RHB/000001_1615519232.jpg,【fioJa 費歐家】新款 半透明磨砂側開式  2列9層 可愛組合鞋櫃 鞋架(鞋櫃 組合鞋櫃 ),"【fioJa 費歐家】新款 半透明磨砂側開式 2列9層 可愛組合鞋櫃 鞋架(鞋櫃 組合鞋櫃 )\r\n新款鞋櫃(置物櫃)~~黑的高雅 白的潔淨 可愛的活潑
半透明磨砂門板 時尚高雅大方~襯托您的居家!!
變化你的玄關、梯廳，客人來訪一眼望去，明亮整齊，
不論大人、小孩、靴子、高筒鞋、鞋盒都可以調整放置
將愛鞋自動歸位，讓您的鞋子有舒適空間!井然有序的排排站!
鞋櫃可調整隔板，自由彈性運用~
收納各尺寸大鞋、小鞋更方便~更自由延伸

組裝容易建議下單前先觀看組合影片: 
https:  youtu.be enupkattlgm",1498,1498,,,,,1,0,"['C029577', 'C030628', 'C030293', 'C030323', 'C030625', 'C030626', 'C030627', 'C030324', 'C030640', 'C030639', 'C030638', 'C030641', 'C030295', 'C030647', 'C030325', 'C030645', 'C030644', 'C030298', 'C030646', 'C030651', 'C030652', 'C030326', 'C030653', 'C030300', 'C030650', 'C030658', 'C030302', 'C030327', 'C030656', 'C030657', 'C030659', 'C030328', 'C030305', 'C030189', 'C030307', 'C030329', 'C030308', 'C030330', 'C030309', 'C030331', 'C030332', 'C030310', 'C030311', 'C030333', 'C030312', 'C030334', 'C030335', 'C030313', 'C030336', 'C030314', 'C030340', 'C030318', 'C030341', 'C030319', 'C030315', 'C030337', 'C030316', 'C030338', 'C030339', 'C030317']",ec
DEAB6G-A9008DXDM,DEDB8M,/items/DEAB6GA9008DXDM/000001_1619577268.png,/items/DEAB6GA9008DXDM/000001_1619577268.png,《舒福家居》全實木鞋架/拖鞋架,"▼5購好買 居家狂省 破盤↘67折▼《舒福家居》全實木鞋架/拖鞋架  可拆式鞋插 便利省空間\r\n．鞋架‧層架兩用
．圓潤邊角，防護碰撞
．掛式鞋插，拆卸便利
．全實木製，堅固耐用
．非貼皮材質，穩固實用
* 提醒您，情境圖僅供示意，此賣場不含架上商品，請確認後下單，謝謝！",999,999,,,,,1,0,"['C029577', 'C030628', 'C030293', 'C030323', 'C030625', 'C030626', 'C030627', 'C030324', 'C030640', 'C030639', 'C030638', 'C030641', 'C030295', 'C030647', 'C030325', 'C030645', 'C030644', 'C030298', 'C030646', 'C030651', 'C030652', 'C030326', 'C030653', 'C030300', 'C030650', 'C030658', 'C030302', 'C030327', 'C030656', 'C030657', 'C030659', 'C030328', 'C030305', 'C030189', 'C030307', 'C030329', 'C030308', 'C030330', 'C030309', 'C030331', 'C030332', 'C030310', 'C030311', 'C030333', 'C030312', 'C030334', 'C030335', 'C030313', 'C030336', 'C030314', 'C030340', 'C030318', 'C030341', 'C030319', 'C030315', 'C030337', 'C030316', 'C030338', 'C030339', 'C030317']",ec
QFCB15-A9009Q7LC,DEDB8Z,/items/QFCB15A9009Q7LC/000001_1547197627.jpg,/items/QFCB15A9009Q7LC/000001_1547197627.jpg,【品愛生活】簡約時尚五層鞋靴架,"【品愛生活】簡約時尚五層鞋靴架\r\n●五層空間
●靴子專用空間
●天然材質",890,890,,,,,1,0,"['C029577', 'C030120', 'C030628', 'C030293', 'C030323', 'C030625', 'C030626', 'C030627', 'C030324', 'C030640', 'C030639', 'C030638', 'C030641', 'C030295', 'C029902', 'C030114', 'C029901', 'C030647', 'C030325', 'C030645', 'C030644', 'C030298', 'C030646', 'C030651', 'C030652', 'C030326', 'C030653', 'C030300', 'C030650', 'C030658', 'C030302', 'C030327', 'C030656', 'C030657', 'C030659', 'C030328', 'C030305', 'C030189', 'C030307', 'C030329', 'C030308', 'C030330', 'C030309', 'C030331', 'C030484', 'C030485', 'C030483', 'C030332', 'C030310', 'C030311', 'C030333', 'C030312', 'C030334', 'C030335', 'C030313', 'C030336', 'C030314', 'C030340', 'C030318', 'C030341', 'C030319', 'C030486', 'C030487', 'C030488', 'C030315', 'C030337', 'C030316', 'C030338', 'C030339', 'C030317', 'C030490', 'C030491', 'C030489', 'C030495', 'C030493', 'C030492']",ec
QFAA9V-A90094HT4,DEDB9C,/items/QFAA9VA90094HT4/000001_1621320366.jpg,/items/QFAA9VA90094HT4/000001_1621320366.jpg,Homelike 薇雅雙門置物櫃(3色可選),"限時降▼原價$1999Homelike 薇雅雙門置物櫃(3色可選)\r\n◆獨特的木作北歐居家風格
◆附活動層板，可微調高度
◆腳座挑高，隔離地面濕氣",1699,1699,,,,,1,0,"['C029577', 'C030628', 'C030293', 'C030323', 'C030625', 'C030626', 'C030627', 'C030324', 'C030640', 'C030639', 'C030638', 'C030641', 'C030295', 'C030647', 'C030325', 'C030645', 'C030644', 'C030298', 'C030646', 'C030651', 'C030652', 'C030326', 'C030653', 'C030300', 'C030650', 'C030658', 'C030302', 'C030327', 'C030656', 'C030657', 'C030659', 'C030328', 'C030305', 'C030189', 'C030307', 'C030329', 'C030308', 'C030330', 'C030309', 'C030331', 'C030332', 'C030310', 'C030311', 'C030333', 'C030312', 'C030334', 'C030335', 'C030313', 'C030336', 'C030314', 'C030340', 'C030318', 'C030341', 'C030319', 'C030315', 'C030337', 'C030316', 'C030338', 'C030339', 'C030317']",ec
DEDB8Z-A900BH3AK,DEDB8Z,/items/DEDB8ZA900BH3AK/000001_1623985085.jpg,/items/DEDB8ZA900BH3AK/000001_1623985085.jpg,【AOTTO】大容量免安裝六層折疊鞋架 置物架(免安裝 可折疊),"【AOTTO】大容量免安裝六層折疊鞋架 置物架(免安裝 可折疊)\r\n升級款大容量 不佔空間
免組裝可折疊 方便實用
加粗加厚板材 承重強悍",967,967,,,,,1,0,"['C029577', 'C030628', 'C030293', 'C030323', 'C030625', 'C030626', 'C030627', 'C030324', 'C030640', 'C030639', 'C030638', 'C030641', 'C030295', 'C030647', 'C030325', 'C030645', 'C030644', 'C030298', 'C030646', 'C030651', 'C030652', 'C030326', 'C030653', 'C030300', 'C030650', 'C030658', 'C030302', 'C030327', 'C030656', 'C030657', 'C030659', 'C030328', 'C030305', 'C030189', 'C030307', 'C030329', 'C030308', 'C030330', 'C030309', 'C030331', 'C030332', 'C030310', 'C030311', 'C030333', 'C030312', 'C030334', 'C030335', 'C030313', 'C030336', 'C030314', 'C030340', 'C030318', 'C030341', 'C030319', 'C030315', 'C030337', 'C030316', 'C030338', 'C030339', 'C030317']",ec
DEDB90-A900BQSRZ,DEDB90,/items/DEDB90A900BQSRZ/000001_1630991738.jpg,/items/DEDB90A900BQSRZ/000001_1630991738.jpg,棉花田【禮頓】簡易組裝雙門12層防塵鞋架(綠色),"棉花田【禮頓】簡易組裝雙門12層防塵鞋架(綠色)\r\n◆ 防鏽烤漆鐵管，輕巧好拆裝
◆ 全新pp塑料接管，簡易組裝
◆ 聚酯纖維面料，樂活簡約時尚
◆ 尺寸：120x30x108cm",899,899,,,,,1,0,"['C029577', 'C030628', 'C030293', 'C030323', 'C030625', 'C030626', 'C030627', 'C030324', 'C030640', 'C030639', 'C030638', 'C030641', 'C030295', 'C030647', 'C030325', 'C030645', 'C030644', 'C030298', 'C030646', 'C030651', 'C030652', 'C030326', 'C030653', 'C030300', 'C030650', 'C030658', 'C030302', 'C030327', 'C030656', 'C030657', 'C030659', 'C030328', 'C030305', 'C030189', 'C030307', 'C030329', 'C030308', 'C030330', 'C030309', 'C030331', 'C030332', 'C030310', 'C030311', 'C030333', 'C030312', 'C030334', 'C030335', 'C030313', 'C030336', 'C030314', 'C030340', 'C030318', 'C030341', 'C030319', 'C030315', 'C030337', 'C030316', 'C030338', 'C030339', 'C030317']",ec
DEDB8Z-A900C3U38,DEDB8Z,/items/DEDB8ZA900C3U38/000001_1639923263.jpg,/items/DEDB8ZA900C3U38/000001_1639923263.jpg,【PICKNEW】五層100安裝折疊鞋架,"【PICKNEW】五層100cm免安裝折疊鞋架\r\n●多層免安裝鞋架
●隨開即用
●輕巧好攜",1099,1099,,,,,1,0,"['C029577', 'C030120', 'C030628', 'C030293', 'C030323', 'C030625', 'C030626', 'C030627', 'C030324', 'C030640', 'C030639', 'C030638', 'C030641', 'C030295', 'C029902', 'C030114', 'C029901', 'C030647', 'C030325', 'C030645', 'C030644', 'C030298', 'C030646', 'C030651', 'C030652', 'C030326', 'C030653', 'C030300', 'C030650', 'C030658', 'C030302', 'C030327', 'C030656', 'C030657', 'C030659', 'C030328', 'C030305', 'C030189', 'C030307', 'C030329', 'C030308', 'C030330', 'C030309', 'C030331', 'C030484', 'C030485', 'C030483', 'C030332', 'C030310', 'C030311', 'C030333', 'C030312', 'C030334', 'C030335', 'C030313', 'C030336', 'C030314', 'C030340', 'C030318', 'C030341', 'C030319', 'C030486', 'C030487', 'C030488', 'C030315', 'C030337', 'C030316', 'C030338', 'C030339', 'C030317', 'C030490', 'C030491', 'C030489', 'C030495', 'C030493', 'C030492']",ec
DEDB8Z-A900DWG28,DEDB8Z,/items/DEDB8ZA900DWG28/000001_1642834499.jpg,/items/DEDB8ZA900DWG28/000001_1642834499.jpg,YOIMONO LIVING「工業風尚」頂天立地玄關鞋架 (八層),"YOIMONO LIVING「工業風尚」頂天立地玄關鞋架，拆裝簡便自由寬高！ (八層)\r\n★八層鞋架，自由寬高。
★立體收納，拆裝簡便。
★黑系粗曠，白系輕柔。
★工業風格，極致時尚 。",1119,1119,,,,,1,0,"['C029577', 'C030628', 'C030293', 'C030323', 'C030625', 'C030626', 'C030627', 'C030324', 'C030640', 'C030639', 'C030638', 'C030641', 'C030295', 'C030647', 'C030325', 'C030645', 'C030644', 'C030298', 'C030646', 'C030651', 'C030652', 'C030326', 'C030653', 'C030300', 'C030650', 'C030658', 'C030302', 'C030327', 'C030656', 'C030657', 'C030659', 'C030328', 'C030305', 'C030189', 'C030307', 'C030329', 'C030308', 'C030330', 'C030309', 'C030331', 'C030332', 'C030310', 'C030311', 'C030333', 'C030312', 'C030334', 'C030335', 'C030313', 'C030336', 'C030314', 'C030340', 'C030318', 'C030341', 'C030319', 'C030315', 'C030337', 'C030316', 'C030338', 'C030339', 'C030317']",ec
DEABJA-A900A70VD,DEABJA,/items/DEABJAA900A70VD/000002_1648611831.jpg,/items/DEABJAA900A70VD/000001_1648611831.jpg,TZUMii 艾爾頓四層方管鞋架,"TZUMii 艾爾頓四層方管鞋架\r\n● 開放式設計拿取方便
● 玄關收納首選
● 輕巧好移動",799,799,,,,,1,0,"['C029577', 'C030628', 'C030293', 'C030323', 'C030625', 'C030626', 'C030627', 'C030324', 'C030640', 'C030639', 'C030638', 'C030641', 'C030295', 'C030647', 'C030325', 'C030645', 'C030644', 'C030298', 'C030646', 'C030651', 'C030652', 'C030326', 'C030653', 'C030300', 'C030650', 'C030658', 'C030302', 'C030327', 'C030656', 'C030657', 'C030659', 'C030328', 'C030305', 'C030189', 'C030307', 'C030329', 'C030308', 'C030330', 'C030309', 'C030331', 'C030332', 'C030310', 'C030311', 'C030333', 'C030312', 'C030334', 'C030335', 'C030313', 'C030336', 'C030314', 'C030340', 'C030318', 'C030341', 'C030319', 'C030315', 'C030337', 'C030316', 'C030338', 'C030339', 'C030317']",ec
QFAA9R-A900A70UG,DEABJA,/items/QFAA9RA900A70UG/000002_1648611712.jpg,/items/QFAA9RA900A70UG/000001_1648611711.jpg,《阿瑞斯》簡易四層方管鞋架,"TZUMii簡易四層方管鞋架\r\n● 開放式設計拿取方便
● 玄關收納首選
● 輕巧好移動",499,499,,,,,1,0,[],ec
DEABJA-A900BUMK5,DEABJA,/items/DEABJAA900BUMK5/000001_1633577824.jpg,/items/DEABJAA900BUMK5/000001_1633577824.jpg,TZUMii巧收可堆疊鞋架-白色,"TZUMii巧收可堆疊鞋架-白色\r\n●小坪數熱銷款
●可依空間堆疊使用
●開放式拿取方便
●層板可以需求調整",488,488,,,,,1,0,"['C029577', 'C030628', 'C030293', 'C030323', 'C030625', 'C030626', 'C030627', 'C030324', 'C030640', 'C030639', 'C030638', 'C030641', 'C030295', 'C030647', 'C030325', 'C030645', 'C030644', 'C030298', 'C030646', 'C030651', 'C030652', 'C030326', 'C030653', 'C030300', 'C030650', 'C030658', 'C030302', 'C030327', 'C030656', 'C030657', 'C030659', 'C030328', 'C030305', 'C030189', 'C030307', 'C030329', 'C030308', 'C030330', 'C030309', 'C030331', 'C030332', 'C030310', 'C030311', 'C030333', 'C030312', 'C030334', 'C030335', 'C030313', 'C030336', 'C030314', 'C030340', 'C030318', 'C030341', 'C030319', 'C030315', 'C030337', 'C030316', 'C030338', 'C030339', 'C030317']",ec
